Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
330,6/30/17 6:37,R_3ksTrUAw6bRneDa,1,1, ,1,2,6,4,8,10,10,9,9,9,9,9,10,8,10,10,10,8,9,9,8,8,9,9,8,8,7,9,9,8,8,10,7,8,8,0,0,9.125,9,8.181818182
264,6/30/17 7:37,R_3nx6MGtrw0ZWTUt,1,5, ,1,2,4,3,8,9,9,9,8,8,9,10,8,9,8,8,8,7,10,9,8,8,8,8,6,6,9,7,9,6,8,10,7,8,8,0,0,8.75,8.25,7.636363636
318,6/30/17 7:43,R_1LILu5JM2wJ6Ivy,1,1, ,1,2,5,4,8,10,7,8,8,5,6,7,5,5,6,8,8,6,8,8,9,6,7,10,8,10,9,7,8,6,7,5,4,4,8,0,0,7.375,7.166666667,6.909090909
185,6/30/17 7:46,R_3nqnTjSFtHwMoMx,2,5, ,2,1,4,3,8,10,8,6,9,7,8,7,8,9,7,9,10,7,8,10,8,8,7,9,9,6,7,6,8,6,7,9,6,7,6,0,0,7.875,8.333333333,7
86,6/30/17 9:09,R_8xeSqYXvamOehS9,1,1, ,1,2,5,3,8,7,7,7,7,7,8,8,7,7,7,8,7,7,7,7,7,8,7,7,7,7,8,7,6,6,7,7,7,7,7,0,0,7.375,7.166666667,6.909090909
329,6/30/17 9:25,R_2ASynaOnqJHlUBC,1,1, ,2,2,5,4,10,9,10,10,10,9,10,10,10,8,5,9,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10,9,9,9,10,0,0,9.75,9.166666667,9.636363636
130598,6/30/17 9:45,R_31ng8usdrSiUHmN,1,1, ,2,2,5,4,8,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9.625,9.916666667,10
1262,6/30/17 10:27,R_32UTgzEP6QUoJFL,1,1, ,2,2,5,3,8,9,8,9,7,6,3,7,4,3,4,8,8,4,7,7,7,3,6,6,8,9,7,4,8,4,8,7,4,6,8,0,0,7.125,5.583333333,6.636363636
174,6/30/17 11:10,R_2TOeaZxEeUCN678,1,5, ,2,2,6,4,8,9,9,8,9,10,8,9,8,9,9,9,8,7,9,7,8,9,7,9,7,8,9,7,6,6,8,7,9,9,8,0,0,8.75,8.25,7.636363636
269,6/30/17 11:35,R_3neEgxK8Jbbbj2q,2,5, ,1,4,5,4,7,9,9,9,8,8,8,7,8,8,8,8,8,8,6,8,7,7,7,7,7,7,7,5,8,7,7,7,7,7,8,0,0,8.125,7.5,7
1120,6/30/17 11:48,R_2VdNgqK34MA1u1v,1,1, ,1,4,4,4,6,8,6,6,9,4,8,8,7,7,7,6,9,7,9,8,7,6,7,6,9,8,7,4,7,7,6,8,7,4,7,0,0,6.875,7.166666667,6.727272727
317,6/30/17 12:17,R_1cRFq2o3yg1vXXL,1,5, ,1,2,5,4,8,8,9,10,6,9,10,10,8,8,9,9,10,8,9,10,8,10,9,9,9,9,9,10,9,10,8,9,9,8,9,0,0,8.75,8.916666667,9
236,6/30/17 12:31,R_5peTJdIq3MPk9bP,1,6,Austria,1,2,6,4,3,9,8,9,7,7,6,8,10,6,7,6,10,10,10,9,9,7,8,9,8,9,7,6,7,6,8,8,7,6,8,0,0,7.125,8.416666667,7.272727273
281,6/30/17 13:59,R_3L5Y2hZEdlIA8UW,1,1, ,1,4,5,2,7,9,6,7,5,5,6,6,7,4,5,6,6,5,6,9,6,6,8,5,6,8,7,7,6,6,9,6,7,6,6,0,0,6.375,6.083333333,6.727272727
130,6/30/17 16:19,R_2dsezrm17QYr9Dd,2,1, ,2,4,5,4,8,9,9,8,7,6,8,8,8,9,9,9,10,9,9,10,8,7,8,9,8,7,8,8,8,7,8,9,8,8,7,0,0,7.875,8.75,7.818181818
184,6/30/17 16:42,R_1DortzaxkxeVUMh,1,1, ,2,3,6,4,10,10,10,8,9,8,9,10,10,10,10,10,10,9,10,10,9,10,10,8,8,8,9,9,9,9,9,9,9,9,9,0,0,9.25,9.666666667,8.818181818
269,6/30/17 17:35,R_24uEVazhYA1RwZh,1,2, ,1,3,5,3,8,7,7,8,8,5,7,7,8,9,8,8,7,6,5,7,7,8,7,10,7,5,5,8,6,6,8,8,5,0,4,0,0,7.125,7.5,5.636363636
687,6/30/17 19:31,R_3fw2m2mGMJHUDMi,1,1, ,1,2,5,3,8,6,8,6,7,6,7,9,7,6,8,7,10,8,9,8,9,6,9,8,7,10,8,7,8,4,7,9,8,7,9,0,0,7.125,7.916666667,7.636363636
124,6/30/17 19:43,R_AcjPX3CasHbJuZH,1,1, , ,2,5,1,8,9,9,9,9,9,8,9,8,8,8,8,9,9,9,9,8,9,9,9,8,8,8,8,8,8,8,9,9,9,9,0,0,8.75,8.583333333,8.363636364
155,6/30/17 19:49,R_3G7K35sBGbzoYbl,1,3, ,2,2,5,4,8,9,9,8,8,7,7,8,7,8,8,9,10,7,8,8,10,7,8,10,9,9,8,7,7,8,8,8,6,7,9,0,0,8,8.333333333,7.818181818
140,6/30/17 20:57,R_TcSb4zchDpgGuNH,1,1, ,2,3,6,4,8,10,9,9,9,5,8,8,7,8,8,8,10,8,10,8,8,9,9,9,9,10,9,8,8,7,10,9,8,9,10,0,0,8.25,8.5,8.818181818
630,6/30/17 21:00,R_1KX6ZmCXi6eelGx,1,5, ,2,2,5,4,9,9,8,8,8,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,0,0,8.375,9,8.636363636
165,6/30/17 21:26,R_3g17GYUpUAj3e77,1,5, ,1,2,5,1,7,8,9,8,7,9,7,7,9,9,7,7,8,8,6,7,8,6,7,8,5,5,3,6,7,6,6,6,7,8,6,0,0,7.75,7.5,5.909090909
69,6/30/17 21:28,R_2aFGESBzczNaZlD,1,1, ,2,1,5,2,7,9,8,8,10,8,8,9,7,8,8,9,8,8,9,9,7,7,8,10,9,8,8,7,9,9,8,8,10,8,9,0,0,8.375,8.166666667,8.454545455
160,6/30/17 21:44,R_WljtrtN8sdWa62d,1,1, ,2,1,5,2,10,10,10,10,9,8,10,10,10,10,8,8,10,8,8,10,10,10,8,9,10,10,10,9,10,10,10,10,10,10,10,0,0,9.625,9.083333333,9.909090909
344,6/30/17 21:47,R_2zA28Kp6g6YoTlW,1,6,Venezuela,1,4,5,2,10,10,7,10,8,5,8,9,8,5,7,8,9,8,10,8,7,5,9,5,5,10,8,5,10,7,7,5,7,3,6,0,0,8.375,7.416666667,6.636363636
330,6/30/17 22:05,R_10Z9XdNOmGhm8b2,1,1, ,2,3,5,4,10,10,10,10,8,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,9.75,9.833333333,9.545454545
156,6/30/17 22:50,R_1Cf3GcpndCnNmDl,1,5, ,1,2,6,4,8,9,9,8,9,8,9,9,10,9,9,8,9,8,9,10,6,9,9,10,6,9,9,10,9,9,8,9,9,8,8,0,0,8.625,8.833333333,8.545454545
201,6/30/17 23:24,R_3kfHuO7c3jivSRr,1,1, ,1,3,4,2,8,9,9,8,6,5,6,7,8,6,6,7,9,9,8,8,7,8,8,8,8,9,8,8,8,6,6,7,5,7,8,0,0,7.25,7.666666667,7.272727273
139,6/30/17 23:46,R_3iwC51wUnJJgIjC,1,1, ,1,3,6,4,9,9,10,9,8,8,7,7,8,8,8,7,9,8,9,9,7,5,10,8,10,9,9,9,8,9,9,9,8,9,9,0,0,8.375,8,8.909090909
117,7/1/17 0:20,R_3EtkdX0hLpHGzjF,1,5, ,1,3,6,4,8,9,10,10,8,8,9,8,10,8,9,8,9,8,9,8,9,8,7,8,9,9,8,7,9,8,9,8,9,8,9,0,0,8.75,8.416666667,8.454545455
140,7/1/17 0:24,R_2b3Hi6hPQnYtA9d,1,5, ,1,2,6,1,7,10,10,10,10,6,8,9,7,9,10,9,10,10,7,9,9,9,10,10,10,9,10,8,9,8,8,9,9,9,9,0,0,8.75,9.083333333,8.909090909
260,7/1/17 1:05,R_2QmGAq6O7IElhYJ,2,1, ,2,4,3,1,9,10,10,10,10,9,7,10,8,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9.375,9.583333333,10
295,7/1/17 2:11,R_3kz7R8D4X3cKG1V,1,5, ,1,2,6,4,10,10,10,10,5,10,10,10,10,9,10,10,10,10,10,10,10,5,5,10,10,10,10,7,3,9,10,10,10,10,10,0,0,9.375,9.083333333,9
357,7/1/17 2:52,R_OORV1eqcgVP64Xn,1,5, ,1,2,6,4,9,10,9,10,9,5,9,8,7,9,8,10,10,8,9,8,9,8,7,9,8,9,9,8,8,9,8,2,7,8,9,0,0,8.625,8.5,7.727272727
174,7/1/17 2:52,R_1IgY4RazLM2J3us,1,1, ,1,2,5,4,7,7,7,7,5,2,5,5,7,5,5,8,7,7,6,9,8,8,6,7,8,7,7,6,7,5,6,6,5,6,7,0,0,5.625,6.916666667,6.363636364
215,7/1/17 3:00,R_2U4xyR9Nv5yF4Df,1,1, ,2,3,5,2,8,10,8,9,7,7,8,10,6,7,9,10,9,8,9,10,9,7,8,9,9,9,9,8,9,10,10,10,7,8,10,0,0,8.375,8.416666667,9
160,7/1/17 4:53,R_3mlYn4fRBSuJ0Sy,1,1, ,1,2,5,2,7,8,7,9,7,7,6,7,7,7,7,7,8,8,8,8,7,7,8,8,8,8,7,8,8,8,8,8,7,7,7,0,0,7.25,7.5,7.636363636
277,7/1/17 4:53,R_2XboFcqHZSveGq9,1,1, ,1,2,6,4,5,10,10,6,8,8,8,5,0,10,7,9,10,8,10,10,7,9,7,10,9,5,7,8,8,4,10,10,8,9,9,0,0,7.5,8.083333333,7.909090909
217,7/1/17 5:34,R_7Vh4h0rJyq8wb7P,1,1, ,1,2,6,4,7,9,8,8,8,5,7,9,6,10,7,7,10,7,6,5,6,5,7,9,9,7,7,6,7,7,7,6,6,7,7,0,0,7.625,7.083333333,6.909090909
264,7/1/17 8:10,R_W1ITu1pXcoMUlWN,1,1, ,1,2,6,5,9,9,4,7,8,5,7,8,7,8,7,8,8,8,7,8,7,2,7,10,9,4,7,8,7,6,8,6,8,6,4,0,0,7.125,7.25,6.636363636
192,7/1/17 9:19,R_eEBFWLloHl0qG5z,2,1, ,2,4,5,4,8,10,9,9,8,10,10,9, ,8,8,9,10,10,9,9,7,9,9,10,10,10,9,9,10,9,10,9,8,8,9,1,0,9.125,8.909090909,9.181818182
195,7/1/17 9:40,R_RI8ZHja2QMqavTP,2,1, ,2,3,5,4,3,9,6,4,4,3,6,7,7,7,7,5,9,9,8,7,4,7, ,8,9,8,9,6,6,9,6,9,6,9,9,1,0,5.25,7.090909091,7.818181818
217,7/1/17 10:25,R_DqSaeR9oAAoak5r,1,1, ,2,1,5,3,3,7,8,8,7,6,5,7,2,6,6,5,6,7,8,4,3,3,7,8,6,7,6,5,6,2,4,6,5,7,7,0,0,6.375,5.416666667,5.545454545
317,7/1/17 11:05,R_3ND6ZkbBafzTHim,1,1, ,1,2,6,4,10,9,8,7,8,7,8,8,8,8,8,7,8,8,9,8,8,9,8,10,8,8,7,9,8,8,8,9,7,8,8,0,0,8.125,8.25,8
123,7/1/17 11:29,R_0PxoYXhc7Q4s1DX,1,1, ,2,2,5,4,8,9,9,10,8,9,9,9,9,7,10,10,10,9,10,10,10,10,10,9,10,10,9,8,9,9,9,10,8,10,10,0,0,8.875,9.5,9.272727273
223,7/1/17 11:35,R_31cMmT3Qup4ZNA7,1,3, ,1,3,6,4,9,10,10,10,10,10,10,10,10,9,9,9,10,9,9,10,9,9,10,9,8,9,9,9,9,8,9,10,8,8,8,0,0,9.875,9.333333333,8.636363636
171,7/1/17 12:14,R_1li1zFzcdsAdA1L,1,1, ,1,2,5,4,7,8,8,9,8,8,9,7,8,8,8,9,8,8,8,9,8,5,6,7,7,8,8,7,7,5,8,7,8,8,7,0,0,8,7.666666667,7.272727273
71,7/1/17 13:58,R_6eXjwAPGfb4VBIZ,1,1, ,1,2,5,1,7,4,8,7,4,8,7,9,7,7,10,6,7,5,8,7,9,6,8,7,7,5,8,5,9,3,6,7,9,8,6,0,0,6.75,7.25,6.636363636
219,7/1/17 14:36,R_z0wN6kZFvl4sBfr,1,1, ,2,2,4,3,8,8,9,10,5,5,10,8,8,6,7,9,7,9,6,8,7,7,7,9,10,10,10,10,10,8,9,8,7,7,7,0,0,7.875,7.5,8.727272727
239,7/1/17 14:59,R_21yS4enM8mAktcE,2,1, ,2,2,4,1,9,10,9,8,8,7,9,7,7,9,7,8,8,9,10,10,6,8,8,6,8,8,10,10,8,5,8,4,8,8,7,0,0,8.375,8,7.636363636
118,7/1/17 15:42,R_3PAlhUJ4yIDWMmU,2,1, ,2,3,4,2,8,9,9,9,7,7,5,6,8,5,5,6,7,7,8,7,8,7,7,8,8,9,8,8,8,8,9,8,5,8,8,0,0,7.5,6.916666667,7.909090909
245,7/1/17 17:19,R_yR6bdgs89D2yHlv,1,1, ,1,3,5,4,2,8,8,8,3,5,5,7,3,5,6,6,6,5,6,8,7,4,8,8,7,8,7,7,7,7,6,6,5,6,6,0,0,5.75,6,6.545454545
176,7/1/17 17:40,R_2fDo8Y1eBe8GhyU,2,1, ,2,4,5,4,9,10,10,10,9,8,10,10,10,8,9,10,9,10,10,10,6,10,10,10,9,10,10,8,10,7,8,8,6,8,7,0,0,9.5,9.333333333,8.272727273
216,7/1/17 19:07,R_1gwhNjb4nr7Y3X9,1,1, ,1,2,4,1,8,9,9,7,8,5,8,8,7,6,8,8,9,9,9,10,10,9,10,8,9,9,8,7,9,8,9,9,9,8,7,0,0,7.75,8.583333333,8.363636364
244,7/1/17 19:30,R_cw2K4RZR4i64RoJ,1,1, ,1,2,5,4,9,10,9,10,10,6,10,10,10,10,10,10,10,8,10,10,10,10,10,10,9,10,8,9,10,8,9,10,8,10,10,0,0,9.25,9.833333333,9.181818182
450,7/1/17 20:07,R_UuKsDpaZ2Xjcue5,1,1, ,1,2,6,3,9,9,10,10,6,6,7,8,7,6,10,9,9,10,9,8,10,5,9,5,10,10,9,6,8,8,10,8,10,7,9,0,0,8.125,8.083333333,8.636363636
223,7/1/17 20:22,R_3OcRp8nC6VhJzXv,2,1, ,2,2,5,2,10,8,9,10,8,8,6,6,6,7,6,9,9,7,10,8,8,8,8,10,8,9,9,8,8,7,10,9,8,5,7,0,0,8.125,8,8
174,7/1/17 21:57,R_3lRJjdrZXZyGGUQ,1,1, ,2,4,4,2,10,10,10,10,10,5,7,10,8,8,8,8,8,8,10,8,8,8,9,9,9,10,9,9,9, ,9,9,9,9,10,1,0,9,8.333333333,9.2
163,7/1/17 22:30,R_2tbqsUKxZ30tptY,2,1, ,2,1,5,3,5,7,9,7,7,9,7,9,9,9,7,5,9,9,9,8,8,5,7,8,9,8,5,7,8,5,8,9,7,9,8,0,0,7.5,7.75,7.545454545
196,7/1/17 22:51,R_1QA925Yit4nKFq2,1,1, ,1,2,5,2,8,10,10,9,7,7,8,8,7,7,7,7,9,10,8,9,6,7,8,10,7,8,7,7,8,5,8,7,7,7,7,0,0,8.375,7.916666667,7.090909091
158,7/1/17 22:57,R_1lo9flqpoyFxqAS,1,1, ,2,4,5,4,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,0,0,9.625,9.916666667,9.818181818
270,7/1/17 22:58,R_272NfHbDptNYXpm,1,2, ,1,2,6,4,6,9,9,5,8,1,8,8,8,9,7,3,10,8,9,9,9,9,8,9,10,9,5,4,4,5,9,9,9,9,9,0,0,6.75,8.166666667,7.454545455
180,7/2/17 2:17,R_1DZoyZKLjytrNbr,1,1, ,2,2,4,2,3,8,7,1,6,9,7,4,9,7,2,9,8,8,8,8,6,8,7,10,10,8,8,9,4,6,9,8,8,7,8,0,0,5.625,7.5,7.727272727
102,7/2/17 4:12,R_2atY6FMGUaNVwtR,1,1, ,1,2,3,3,7,9,8,8,7,7,8,7,7,7,7,7,8,8,7,7,8,7,8,7,6,7,7,6,8,7,7,8,6,7,7,0,0,7.625,7.333333333,6.909090909
293,7/2/17 6:31,R_2zuRd40LufMZA6s,1,1, ,2,2,5,4,8,8,8,7,7,7,8,8,7,8,8,7,8,7,8,8,8,8,8,7,7,7,7,7,7,7,7,8,8,7,7,0,0,7.625,7.666666667,7.181818182
298,7/2/17 8:19,R_12kXHan9tOi0mKH,1,1, ,1,1,5,4,10,8,10,10,10,10,8,7,9,7,5,8,10,7,10,10,8,10,8,7,9,10,9,10,8,10,9,7,9,9,10,0,0,9.125,8.25,9.090909091
234,7/2/17 8:31,R_2ZUf1a5bNixNQeA,1,1, ,1,3,5,1,6,10,10,5,5,3,6,8,6,3,5,5,8,10,7,10,6,10,8,9,6,8,7,7,9,9,10,8,8,7,8,0,0,6.625,7.25,7.909090909
490,7/2/17 8:35,R_3dK3uRqcaoIJg0L,1, , ,2,2,4,4,10,6,10,8,6,8,8,6,8,6,7,6,10,9,6,8,6,8,7,7,6,8,7,8,5,10,6,10,6,7,10,0,0,7.75,7.333333333,7.545454545
296,7/2/17 9:26,R_2Cesk4ZpSsyO8u5,1,1, ,2,3,5,4,7,7,8,9,5,4,1,6,8,3,5,8,9,7,10,9,6,7,8,8,7,8,8,8,10,2,9,5,1,8,10,0,0,5.875,7.333333333,6.909090909
214,7/2/17 9:34,R_TbDiutL8TbDG0jT,1,1, ,1,5,5,2,9,9,8,9,9,7,9,9,8,9,9,9,10,9,10,10,9,9,10,10,10,10,9,8,9,8,8,10,9,9,9,0,0,8.625,9.333333333,9
178,7/2/17 10:43,R_2ahtZZq6IA7KAhh,1,1, ,2,2,5,3,10,9,9,10,5,3,5,7,8,9,8,9,9,3,7,7,7,4,10,10,8,10,9,6,8,3,8,10,6,8,10,0,0,7.25,7.583333333,7.818181818
184,7/2/17 10:45,R_27EAbQqo2ASCLQT,1,1, ,1,4,6,3,8,7,7,5,5,7,6,7,8,8,6,5,10,8,10,10,6,8,7,10,6,10,7,7,7,5,8,6,10,5,8,0,0,6.5,8,7.181818182
301,7/2/17 11:35,R_0MpiiUGcoXavU4N,1,1, ,2,1,3,5,9,9,8,8,5,2,10,10,10,7,9,5,10,9,10,7,10,10,9,10,7,9,7,7,7,9,10,10,9,9,9,0,0,7.625,8.833333333,8.454545455
264,7/2/17 12:03,R_1eW748O4rhX4xJN,1,1, ,2,1,4,3,7,9,10,8,8,4,7,8,9,8,9,6,10,8,10,9,9,4,7,8,7,9,9,7,9,6,8,10,6,7,8,0,0,7.625,8.083333333,7.818181818
123,7/2/17 12:18,R_UQon7jOY5btBsdP,2,6,Singapore,2,1,4,1,9,9,9,10,10,9,9,9,9,9,9,9,10,8,10,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,0,0,9.25,9.166666667,9
263,7/2/17 12:50,R_3j7LiqVo0H5p61s,2,1, ,2,2,4,4,9,8,9,7,5,7,8,7,7,7,8,8,8,8,8,8,5,5,6,10,10,9,9,8,8,8,8,8,8,10,8,0,0,7.5,7.333333333,8.545454545
385,7/2/17 13:15,R_tYFGS2oT7aGfgkh,2,6,Algeria,2,2,6,2,10,8,10,9,8,7,7,10,5,6,8,7,10,4,8,7,10,10,10,10,6,9,7,7,9,1,8,10,8,7,8,0,0,8.625,7.916666667,7.272727273
177,7/2/17 13:25,R_XRJhOL11UVB4RVv,1,6,Vietnam,2,1,5,4,8,10,8,6,7,8,8,9,10,10,8,8,9,10,8,9,8,8,9,10,8,8,9,9,9,4,8,6,10,7,8,0,0,8,8.916666667,7.818181818
131,7/2/17 14:25,R_BYaNr1qsa19ANnH,1,1, ,1,3,5,3,9,8,9,9,7,8,9,7,8,8,9,7,9,9,10,10,8,8,7,8,9,6,9,7,8,9,7,8,4,7,8,0,0,8.25,8.416666667,7.454545455
195,7/2/17 15:00,R_3OesK6wZSf2KXES,1,1, ,2,2,5,3,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,10,10,8,9,9,9,10,10,10,10,10,10,10,0,0,9.625,9.666666667,9.545454545
323,7/2/17 15:23,R_3s4k6koNhMygX8Q,2,1, ,2,3,5,2,5,10,9,9,6,7,5,5,3,5,3,8,8,4,7,8,8,8,7,8,4,10,9,9,10,9,5,6,4,7,9,0,0,7,6.416666667,7.454545455
300,7/2/17 16:05,R_1HjkIaVFETBkzpj,1,6,Colombia,1,2,6,2,7,8,9,8,8,8,9,9,7,8,8,8,9,7,8,7,5,7,6,9,8,9,9,8,8,8,9,8,8,7,7,0,0,8.25,7.416666667,8.090909091
143,7/2/17 16:30,R_ODVtXmf8yT42woN,1,1, ,2,2,4,2,7,7,6,4,5,5,5,5,5,5,4,5,7,6,7,6,6,6,6,7,7,7,7,6,6,7,6,7,5,5,5,0,0,5.5,5.833333333,6.181818182
159,7/2/17 16:41,R_1rGH67sKxMPIhJ5,1,6,Australia,2,3,5,4,6,8,7,8,8,10,9,9,6,8,8,9,10,10,9,6,8,8,8,8,8,8,8,9,9,8,8,8,9,7,8,0,0,8.125,8.166666667,8.181818182
98,7/2/17 16:43,R_ZkHctkKM57c84GR,1,1, ,2,1,4,3,8,10,9,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,10,9,8,8,8,8,8,8,8,8,0,0,8.5,8.083333333,8.272727273
270,7/2/17 16:50,R_3eqM3OpeT1Zkfih,1,1, ,2,2,5,4,8,9,9,7,7,3,7,8,8,7,8,7,7,7,8,9,7,8,7,8,9,9,7,7,8,6,8,8,5,8,8,0,0,7.25,7.583333333,7.545454545
260,7/2/17 17:46,R_YYdTrdVynGSPzHj,1,1, ,1,3,5,2,9,9,8,8,9,4,6,7,8,7,5,5,7,7,4,8,9,6,7,8,9,8,4,7,8,6,8,6,6,7, ,1,0,7.5,6.75,6.9
296,7/2/17 18:03,R_3mgbyRAtUqOCyN4,1,1, ,2,5,4,4,8,9,9,9,9,9,6,6,8,7,5,8,9,8,9,9,7,9,8,9,7,8,7,7,7,5,9,9,9,9,9,0,0,8.125,8,7.818181818
155,7/2/17 18:21,R_AapxRM7AEr9EU6d,1,1, ,2,4,4,1,7,10,7,8,5,6,10,10,10,7,6,7,10,10,10,10,10,7,10,10,6,10,9,8,9,3,10,10,7,10,10,0,0,7.875,8.916666667,8.363636364
246,7/2/17 18:27,R_3Q0sf4rmrJkGcmD,1,1, ,2,1,4,2,8,7,8,9,10,8,9,10,8,7,9,6,9,9,9,7,9,8,7,9,7,7,8,5,9,9,8,9,7,8,10,0,0,8.625,8.083333333,7.909090909
239,7/2/17 18:34,R_31KMmB5CPtTLX29,1,1, ,2,5,6,3,9,10,9,9,5,5,6,7,7,5,2,8,7,5,6,8,6,6,7,8,8,9,9,6,7,6,9,6,3,8,8,0,0,7.5,6.25,7.181818182
199,7/2/17 18:35,R_3jUqfnNapev9Ue4,1,1, ,1,2,5,4,7,7,7,6,7,6,8,8,8,8,8,8,9,8,8,8,7,7,8,8,8,7,7,8,7,7,8,8,7,7,7,0,0,7,7.916666667,7.363636364
150,7/2/17 18:41,R_24vzPus8GuKBW8F,1,1, ,2,2,6,3,10,10,10,10,9,8,8,9,10,7,5,10,10,8,10,9,10,10,9,10,10,10,10,8,10,5,10,9,8,9,9,0,0,9.25,9,8.909090909
173,7/2/17 19:03,R_27WMPSSEwI3IzBi,2,1, ,2,3,5,2,9,9,9,9,9,8,8,9,9,7,8,8,8,8,8,9,8,9,9,8,9,9,9,9,9,8,9,9,8,9,9,0,0,8.75,8.25,8.818181818
276,7/2/17 19:10,R_2sQCQrATEQ3rsPc,1,1, ,1,2,4,4,10,10,10,10,10,10,10,8,9,9,9,9,10,8,9,7,10,10,10,10,8,10,10,9,10,9,10,10,8,10,10,0,0,9.75,9.166666667,9.454545455
571,7/2/17 19:28,R_24nLqfJFEkxzXCT,2,6,venezuela,2,1,4,3,8,9,9,8,8,8,10,8,10,10,8,7,10,9,10,8,9,7,9,10,6,9,7,5,8,7,8,10,9,8,8,0,0,8.5,8.916666667,7.727272727
295,7/2/17 21:01,R_3fT8LuAvDNUMoVa,1,1, ,2,1,5,3,5,10,8,8,9,10,9,10,8,9,10,10,10,7,10,10,8,8,10,10,10,10,10,8,10,10,10,8,9,9,10,0,0,8.625,9.166666667,9.454545455
347,7/2/17 21:14,R_ebQzGcdk4TVfaVz,1,1, ,2,4,5,4,9,9,8,9,7,9,8,7,7,7,7,8,9,8,8,7,7,7,8,8,8,8,8,7,7,7,9,9,7,8,8,0,0,8.25,7.583333333,7.818181818
248,7/2/17 21:17,R_D73WABHWVRrvOBX,1,6,Trinidad,2,1,5,3,0,10,10,6,8,5,5,9,9,9,3,6,8,10,7,6,10,6,8,10,5,9,5,5,8,6,5,8,7,6,7,0,0,6.625,7.666666667,6.454545455
228,7/2/17 21:18,R_2RX2tZZVrEuMwpx,1,1, ,2,2,6,3,5,9,9,9,7,10,9,7,6,8,7,9,9,7,7,7,7,9,8,9,8,8,9,9,8,8,6,7,7,7,6,0,0,8.125,7.75,7.545454545
203,7/2/17 21:24,R_1n3lQnuqsej7Pgg,1,1, ,2,2,6,2,6,8,9,8,8,8,8,7,7,5,5,7,10,6,8,7,5,5,6,6,6,8,6,5,5,7,6,8,6,6,6,0,0,7.75,6.416666667,6.272727273
151,7/2/17 21:35,R_2wSUCphRhHjjy69,1,1, ,2,2,5,2,8,10,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8
95,7/2/17 22:38,R_2YyLEZrhDjE3mQM,2,1, ,2,2,6,4,5,8,10,9,5,8,7,7,4,5,5,6,9,4,7,3,7,6,6,8,9,9,7,6,7,7,6,6,8,7,7,0,0,7.375,5.833333333,7.181818182
139,7/2/17 22:53,R_339cyIKQk4M0ObI,1,1, ,1,2,5,4,8,10,9,10,9,9,10,10,10,10,8,10,10,10,10,10,10,8,8,10,10,10,10,9,10,10,10,10,10,8,10,0,0,9.375,9.5,9.727272727
351,7/2/17 22:56,R_40B9eldOcDbjMul,1,1, ,1,4,5,4,8,10,10,7,5,8,10,10,10,10,8,7,10,10,10,10,8,10,10,10,10,10,7,7,10,8,10,10,7,10,10,0,0,8.5,9.416666667,9
140,7/2/17 22:59,R_2tGB9XKRZqIEXm7,1,1, ,2,2,4,3,10,10,10,10,10,7,7,10,9,9,8,10,10,9,10,10,10,9,9,10,10,10,10,10,10,10,10,10,7,9,10,0,0,9.25,9.416666667,9.636363636
425,7/2/17 23:23,R_2SkJ0cyXRZxnMgD,1,1, ,2,4,6,4,7,9,9,8,8,7,8,9,8,7,8,8,9,8,8,8,7,8,9,9,8,8,9,9,9,9,9,9,9,9,9,0,0,8.125,8.083333333,8.818181818
254,7/2/17 23:26,R_sAOzDk8gwrLCK9b,1,1, ,1,3,5,3,8,8,7,8,7,8,8,8,9,7,9,9,8,8,9,8,9,7,9,8,6,8,9,9,8,8,7,6,7,7,8,0,0,7.75,8.333333333,7.545454545
328,7/3/17 0:14,R_27C0tFJREMdZDm8,2,1, ,1,1,5,4,10,7,8,7,6,8,8,8,9,7,8,8,8,8,10,10,8,8,8,9,9,9,9,10,8,8,8,10,7,8,8,0,0,7.75,8.416666667,8.545454545
150,7/3/17 0:58,R_AEFN3r6WFRjkPOV,1,1, ,1,2,4,4,6,9,9,7,5,5,7,7,6,5,7,7,8,7,9,9,9,9,7,8,7,9,7,7,7,7,8,6,6,7,9,0,0,6.875,7.583333333,7.272727273
